Title	Language	Date_of_edition	ESTC_ID	VIAF_ID	Author_name	First_line	URL
LONDON: A POEM, In Imitation of the Third SATIRE of JUVENAL.	eng	1763	T131163	7406725	Johnson, Samuel	THO' grief and fondness in my breast rebel,	http://www.eighteenthcenturypoetry.org/works/o5152-w0270.shtml
PROLOGUE SPOKEN BY Mr. GARRICK, At the Opening of the Theatre in Drury-lane 1747.	eng	1763	T131163	7406725	Johnson, Samuel	WHEN learning's triumph o'er her barb'rous foes	http://www.eighteenthcenturypoetry.org/works/o5152-w0280.shtml
Of Active and Retired Life. AN EPISTLE to H. C. Esq;	eng	1763	T131163	4921561	Melmoth, William	YES, you condemn those sages too refin'd,	http://www.eighteenthcenturypoetry.org/works/o5152-w0290.shtml
GRONGAR HILL.	eng	1763	T131163	385144783134535772095	Dyer, John	SILENT nymph, with curious eye!	http://www.eighteenthcenturypoetry.org/works/o5152-w0300.shtml
THE RUINS of ROME. A POEM.	eng	1763	T131163	385144783134535772095	Dyer, John	ENOUGH of Grongar, and the shady dales	http://www.eighteenthcenturypoetry.org/works/o5152-w0310.shtml
THE SCHOOL-MISTRESS. A POEM, In Imitation of Spenser.	eng	1763	T131163	41890027	Shenstone, William	AH me! full sorely is my heart forlorn,	http://www.eighteenthcenturypoetry.org/works/o5152-w0320.shtml
THE ART of POLITICKS, In Imitation of HORACE's ART of POETRY.	eng	1763	T131163	22151648	Bramston, James	IF to an human face sir James shou'd draw	http://www.eighteenthcenturypoetry.org/works/o5152-w0330.shtml
THE MAN of TASTE. Occasion'd by an EPISTLE Of Mr. POPE's on that Subject.	eng	1763	T131163	22151648	Bramston, James	WHoe'er he be that to a Taste aspires,	http://www.eighteenthcenturypoetry.org/works/o5152-w0340.shtml
AN ESSAY ON CONVERSATION.	eng	1763	T131163	76377942	Stillingfleet, Benjamin	THE art of converse, how to sooth the soul	http://www.eighteenthcenturypoetry.org/works/o5152-w0350.shtml
ODE, to a LADY. On the Death of Col. Charles Ross, in the Action at Fontenoy. Written May 1745.	eng	1763	T131163	79091605	Collins, William	WHILE, lost to all his former mirth,	http://www.eighteenthcenturypoetry.org/works/o5152-w0360.shtml
ODE, Written in the same Year.	eng	1763	T131163	79091605	Collins, William	HOW sleep the brave, who sink to rest,	http://www.eighteenthcenturypoetry.org/works/o5152-w0370.shtml
ODE to EVENING.	eng	1763	T131163	79091605	Collins, William	IF aught of oaten stop, or pastoral song,	http://www.eighteenthcenturypoetry.org/works/o5152-w0380.shtml
VERSES written on a Blank Leaf,	eng	1763	T131163	24637236	Lansdowne, Baron, George Granville	A Muse expiring, who with earliest voice,	http://www.eighteenthcenturypoetry.org/works/o5152-w0390.shtml
ADVICE to a Lady in Autumn.	eng	1763	T131163	73862914	Chesterfield, 4th Earl of, Philip Dormer Stanhope	ASSES milk, half a pint, take at seven, or before;	http://www.eighteenthcenturypoetry.org/works/o5152-w0400.shtml
On a Lady drinking the Bath-Waters.	eng	1763	T131163	73862914	Chesterfield, 4th Earl of, Philip Dormer Stanhope	THE gushing streams impetuous flow,	http://www.eighteenthcenturypoetry.org/works/o5152-w0410.shtml
VERSES written in a Lady's Sherlock upon Death.	eng	1763	T131163	73862914	Chesterfield, 4th Earl of, Philip Dormer Stanhope	MIstaken fair, lay Sherlock by,	http://www.eighteenthcenturypoetry.org/works/o5152-w0420.shtml
SONG.	eng	1763	T131163	73862914	Chesterfield, 4th Earl of, Philip Dormer Stanhope	WHEN Fanny blooming fair	http://www.eighteenthcenturypoetry.org/works/o5152-w0430.shtml
SONG.	eng	1763	T131163	73862914	Chesterfield, 4th Earl of, Philip Dormer Stanhope	WHenever, Chloe, I begin	http://www.eighteenthcenturypoetry.org/works/o5152-w0440.shtml
THE PROGRESS of LOVE. IN Four ECLOGUES.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	POPE, to whose reed beneath the beechen shade,	http://www.eighteenthcenturypoetry.org/works/o5153-w0010.shtml
SOLILOQUY Of a BEAUTY in the Country. Written at Eton School.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	'TWAS night; and FLAVIA to her room retir'd,	http://www.eighteenthcenturypoetry.org/works/o5153-w0020.shtml
BLENHEIM. Written at the University of Oxford in the Year 1727.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	PARENT of arts, whose skilful hand first taught	http://www.eighteenthcenturypoetry.org/works/o5153-w0030.shtml
TO THE Reverend Dr. AYSCOUGH at Oxford. Written from Paris in the Year 1728.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	SAY, dearest friend, how roll thy hours away?	http://www.eighteenthcenturypoetry.org/works/o5153-w0040.shtml
To Mr. POYNTZ, Ambassador at the Congress of Soissons, in the Year 1728. Written at Paris.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	O Thou whose friendship is my joy and pride,	http://www.eighteenthcenturypoetry.org/works/o5153-w0050.shtml
VERSES to be written under a Picture of Mr. POYNTZ.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	SUCH is thy form, O Poyntz! but who shall find	http://www.eighteenthcenturypoetry.org/works/o5153-w0060.shtml
An Epistle to Mr. POPE. From Rome, 1730.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	IMmortal bard! for whom each Muse has wove	http://www.eighteenthcenturypoetry.org/works/o5153-w0070.shtml
To my Lord — In the Year 1730. From Worcestershire.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	FAV'RITE of Venus and the tuneful Nine,	http://www.eighteenthcenturypoetry.org/works/o5153-w0080.shtml
ADVICE to a LADY.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	THE counsels of a friend, Belinda, hear,	http://www.eighteenthcenturypoetry.org/works/o5153-w0090.shtml
SONG. Written in the Year 1732.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	WHEN DELIA on the plain appears,	http://www.eighteenthcenturypoetry.org/works/o5153-w0100.shtml
SONG. Written in the Year 1733.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	THE heavy hours are almost past	http://www.eighteenthcenturypoetry.org/works/o5153-w0110.shtml
DAMON and DELIA. In Imitation of Horace and Lydia. Written in the Year 1732.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	TELL me, my Delia, tell me why	http://www.eighteenthcenturypoetry.org/works/o5153-w0120.shtml
ODE, in Imitation of Pastor Fido. (O Primavera Gioventu del Anno.) Written Abroad in 1729.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	PArent of blooming flow'rs and gay desires,	http://www.eighteenthcenturypoetry.org/works/o5153-w0130.shtml
Part of an Elegy of Tibullus, translated. (Divitias alius fulvo sibi congerat Auro.) 1729-30.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	LET others heap of wealth a shining store,	http://www.eighteenthcenturypoetry.org/works/o5153-w0140.shtml
SONG. Written in the Year 1732.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	SAY, MYRA, why is gentle Love	http://www.eighteenthcenturypoetry.org/works/o5153-w0150.shtml
Written at Mr. Pope's House at Twickenham, which he had lent to Mrs. G—lle. In August 1735.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	GO, Thames, and tell the busy town,	http://www.eighteenthcenturypoetry.org/works/o5153-w0160.shtml
EPIGRAM.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	NONE without Hope e'er lov'd the brightest Fair,	http://www.eighteenthcenturypoetry.org/works/o5153-w0170.shtml
To Mr. West at Wickham. Written in the Year 1740.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	FAIR Nature's sweet simplicity	http://www.eighteenthcenturypoetry.org/works/o5153-w0180.shtml
To Miss LUCY F—	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	ONCE by the Muse alone inspir'd,	http://www.eighteenthcenturypoetry.org/works/o5153-w0190.shtml
To the Same, with Hammond's Elegies.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	ALL that of Love can be express'd	http://www.eighteenthcenturypoetry.org/works/o5153-w0200.shtml
To the Same.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	TO him who in an hour must die,	http://www.eighteenthcenturypoetry.org/works/o5153-w0210.shtml
To the Same.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	TO ease my troubled mind of anxious care,	http://www.eighteenthcenturypoetry.org/works/o5153-w0220.shtml
A Prayer to Venus in her Temple at Stowe. To the Same.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	FAIR VENUS, whose delightful shrine surveys	http://www.eighteenthcenturypoetry.org/works/o5153-w0230.shtml
To the Same. On her pleading want of Time.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	ON Thames's bank, a gentle youth	http://www.eighteenthcenturypoetry.org/works/o5153-w0240.shtml
To the Same.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	YOUR shape, your lips, your eyes are still the same,	http://www.eighteenthcenturypoetry.org/works/o5153-w0250.shtml
To the Same.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	WHEN I think on your truth, I doubt you no more,	http://www.eighteenthcenturypoetry.org/works/o5153-w0260.shtml
To the same with a New Watch.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	WITH me while present, may thy lovely eyes	http://www.eighteenthcenturypoetry.org/works/o5153-w0270.shtml
An Irregular ODE written at Wickham, in 1746. To the Same.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	YE sylvan scenes with artless beauty gay,	http://www.eighteenthcenturypoetry.org/works/o5153-w0280.shtml
To the Memory of the same LADY, A MONODY. A. D. 1747.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	AT length escap'd from ev'ry human eye,	http://www.eighteenthcenturypoetry.org/works/o5153-w0290.shtml
VERSES Making Part of an EPITAPH on the same LADY.	eng	1763	T131163	4951927	Lyttelton, George, 1st Baron Lyttelton	MADE to engage all hearts, and charm all eyes:	http://www.eighteenthcenturypoetry.org/works/o5153-w0300.shtml
ON THE ABUSE of TRAVELLING. A CANTO, In Imitation of SPENSER.	eng	1763	T131163	76667253	West, Gilbert	WISE was that Spartan Law-giver of old,	http://www.eighteenthcenturypoetry.org/works/o5153-w0310.shtml
THE INSTITUTION OF THE ORDER OF THE GARTER. A Dramatic POEM.	eng	1763	T131163	76667253	West, Gilbert	HITHER, all ye heav'nly pow'rs,	http://www.eighteenthcenturypoetry.org/works/o5153-w0320.shtml
An Epistle to the Right Honourable the Lord Viscount CORNBURY.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	WHILE you, my Lord, alas! amidst a few,	http://www.eighteenthcenturypoetry.org/works/o5153-w0330.shtml
An EPISTLE.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	THro' the wild maze of life's still varying plan,	http://www.eighteenthcenturypoetry.org/works/o5153-w0340.shtml
An EPISTLE to a LADY.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	CLarinda, dearly lov'd, attend	http://www.eighteenthcenturypoetry.org/works/o5153-w0350.shtml
An EPISTLE to Mr. POPE.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	HEAVEN in the human breast implants	http://www.eighteenthcenturypoetry.org/works/o5153-w0360.shtml
EPISTLE to POLLIO, from the Hills of HOWTH in IRELAND.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	POLLIO! would'st thou condescend	http://www.eighteenthcenturypoetry.org/works/o5153-w0370.shtml
An ODE to WILLIAM PULTNEY, Esq;	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	REMOTE from liberty and truth,	http://www.eighteenthcenturypoetry.org/works/o5153-w0380.shtml
An Ode to the Right Honourable the Lord LONSDALE.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	LONSDALE! thou ever-honour'd name,	http://www.eighteenthcenturypoetry.org/works/o5153-w0390.shtml
An ODE.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	GENTLE, idle, trifling boy,	http://www.eighteenthcenturypoetry.org/works/o5153-w0400.shtml
An ODE.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	ON Stow, the Muse's happy theme,	http://www.eighteenthcenturypoetry.org/works/o5153-w0410.shtml
An ODE.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	TOO anxious for the publick weal,	http://www.eighteenthcenturypoetry.org/works/o5153-w0420.shtml
An ODE to MANKIND. Address'd to the Prince.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	IS there, or do the schoolmen dream?	http://www.eighteenthcenturypoetry.org/works/o5153-w0430.shtml
VERSES to CAMILLA.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	WEARY'D with indolent repose,	http://www.eighteenthcenturypoetry.org/works/o5153-w0440.shtml
To CLARISSA.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	'TWAS when the friendly shade of night	http://www.eighteenthcenturypoetry.org/works/o5153-w0450.shtml
An INSCRIPTION on the TOMB, Raised to the memory of the author's father, and of others his ancestors.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	UNmark'd by trophies of the great and vain,	http://www.eighteenthcenturypoetry.org/works/o5153-w0460.shtml
EPIGRAM I.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	I Lov'd thee beautiful and kind,	http://www.eighteenthcenturypoetry.org/works/o5153-w0790.shtml
EPIGRAM II.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	SInce first you knew my am'rous smart,	http://www.eighteenthcenturypoetry.org/works/o5153-w0791.shtml
EPIGRAM III.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	MY heart still hovering round about you,	http://www.eighteenthcenturypoetry.org/works/o5153-w0792.shtml
EPIGRAM IV. Upon the Bust of English worthies, at Stow.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	AMONG these chiefs of British race,	http://www.eighteenthcenturypoetry.org/works/o5153-w0793.shtml
EPIGRAM V.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	THO' cheerful, discreet, and with freedom well bred,	http://www.eighteenthcenturypoetry.org/works/o5153-w0794.shtml
EPIGRAM VI.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	LYE on! while my revenge shall be,	http://www.eighteenthcenturypoetry.org/works/o5153-w0795.shtml
EPIGRAM VII.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	I Swore I lov'd, and you believ'd,	http://www.eighteenthcenturypoetry.org/works/o5153-w0796.shtml
EPIGRAM VIII. On Mrs. PENELOPE.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	THE gentle Pen with look demure,	http://www.eighteenthcenturypoetry.org/works/o5153-w0797.shtml
EPIGRAM IX. On one who first abused, and then made love to a LADY.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	FOUL — with graceless verse,	http://www.eighteenthcenturypoetry.org/works/o5153-w0798.shtml
EPIGRAM X.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	WHILE Lucy, chaste as mountain snows,	http://www.eighteenthcenturypoetry.org/works/o5153-w0799.shtml
EPIGRAM XI.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	SHE who in secret yields her heart,	http://www.eighteenthcenturypoetry.org/works/o5153-w0800.shtml
EPIGRAM XII.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	WE thought you without titles great,	http://www.eighteenthcenturypoetry.org/works/o5153-w0801.shtml
EPIGRAM XIII.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	LOvely shines thy wedded fair,	http://www.eighteenthcenturypoetry.org/works/o5153-w0802.shtml
EPIGRAM XIV.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	TOM thought a wild profusion great:	http://www.eighteenthcenturypoetry.org/works/o5153-w0803.shtml
EPIGRAM XV. To CLARISSA.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	WHY like a tyrant wilt thou reign,	http://www.eighteenthcenturypoetry.org/works/o5153-w0804.shtml
EPIGRAM XVI.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	EVER busy'd, ne'er employ'd,	http://www.eighteenthcenturypoetry.org/works/o5153-w0805.shtml
EPIGRAM XVII.	eng	1763	T131163	31065833	Nugent, Robert Craggs, Earl Nugent	VAINLY hath heaven denounc'd the woman's woes,	http://www.eighteenthcenturypoetry.org/works/o5153-w0806.shtml
The DANGER of Writing VERSE. An EPISTLE.	eng	1763	T131163	39437154	Whitehead, William	YOU ask me, sir, why thus by phantoms aw'd,	http://www.eighteenthcenturypoetry.org/works/o5153-w0480.shtml
To the Honourable ***	eng	1763	T131163	39437154	Whitehead, William	O CHARLES, in absence hear a friend complain,	http://www.eighteenthcenturypoetry.org/works/o5153-w0490.shtml
To Mr. GARRICK.	eng	1763	T131163	39437154	Whitehead, William	ON old PARNASSUS, t' other day,	http://www.eighteenthcenturypoetry.org/works/o5153-w0500.shtml
NATURE to Dr. HOADLY. On his Comedy of the SUSPICIOUS HUSBAND.	eng	1763	T131163	39437154	Whitehead, William	SLY hypocrite! was this your aim?	http://www.eighteenthcenturypoetry.org/works/o5153-w0510.shtml
The YOUTH and the PHILOSOPHER. A FABLE.	eng	1763	T131163	39437154	Whitehead, William	A Grecian Youth, of talents rare,	http://www.eighteenthcenturypoetry.org/works/o5153-w0520.shtml
An ODE to a GENTLEMAN, On his pitching a Tent in his GARDEN.	eng	1763	T131163	39437154	Whitehead, William	AH! friend, forbear, nor fright the fields	http://www.eighteenthcenturypoetry.org/works/o5153-w0530.shtml
On a MESSAGE-CARD in Verse. Sent by a LADY.	eng	1763	T131163	39437154	Whitehead, William	HERMES, the gamester of the sky,	http://www.eighteenthcenturypoetry.org/works/o5153-w0540.shtml
The Je ne scai Quoi. A SONG.	eng	1763	T131163	39437154	Whitehead, William	YES, I'm in love, I feel it now,	http://www.eighteenthcenturypoetry.org/works/o5153-w0550.shtml
An ODE On a distant Prospect of ETON COLLEGE.	eng	1763	T131163	9889965	Gray, Thomas	YE distant spires, ye antique towers,	http://www.eighteenthcenturypoetry.org/works/o5153-w0560.shtml
ODE.	eng	1763	T131163	9889965	Gray, Thomas	LO! where the rosy-bosom'd hours,	http://www.eighteenthcenturypoetry.org/works/o5153-w0570.shtml
ODE on the Death of a Favourite CAT, Drowned in a Tub of Gold Fishes.	eng	1763	T131163	9889965	Gray, Thomas	'TWAS on a lofty vase's side,	http://www.eighteenthcenturypoetry.org/works/o5153-w0580.shtml
A MONODY On the DEATH of Queen CAROLINE.	eng	1763	T131163	143039	West, Richard	SING we no more of HYMENEAL lays,	http://www.eighteenthcenturypoetry.org/works/o5153-w0590.shtml
A PIPE of TOBACCO In Imitation of Six Several AUTHORS.	eng	1763	T131163	72821540	Browne, Isaac Hawkins	OLD battle-array, big with horror is fled,	http://www.eighteenthcenturypoetry.org/works/o5153-w0600.shtml
ODE to the Hon. C. Y.	eng	1763	T131163	72821540	Browne, Isaac Hawkins	CHARLES, son of Yorke, who on the mercy-seat	http://www.eighteenthcenturypoetry.org/works/o5153-w0610.shtml
From CAELIA to CLOE.	eng	1763	T131163	72821540	Browne, Isaac Hawkins	I Rural life enjoy, the town's your taste,	http://www.eighteenthcenturypoetry.org/works/o5153-w0620.shtml
ON A FIT of the GOUT.	eng	1763	T131163	72821540	Browne, Isaac Hawkins	WHerefore was man thus form'd with eye sublime,	http://www.eighteenthcenturypoetry.org/works/o5153-w0630.shtml
HORACE, Ode 14. Book I. imitated in 1746.	eng	1763	T131163	72821540	Browne, Isaac Hawkins	O Ship! shall new waves again bear thee to sea?	http://www.eighteenthcenturypoetry.org/works/o5153-w0640.shtml
The Female Right to LITERATURE, in a Letter to a young Lady from FLORENCE.	eng	1763	T131163	68804690	Seward, Thomas	WHilst you, ATHENIA, with assiduous toil	http://www.eighteenthcenturypoetry.org/works/o5153-w0650.shtml
On SHAKESPEAR'S Monument at Stratford upon Avon.	eng	1763	T131163	68804690	Seward, Thomas	GREAT HOMER'S birth sev'n rival cities claim,	http://www.eighteenthcenturypoetry.org/works/o5153-w0660.shtml
A SONG.	eng	1763	T131163	68804690	Seward, Thomas	WHEN fair SERENA fair I knew,	http://www.eighteenthcenturypoetry.org/works/o5153-w0670.shtml
CHISWICK.	eng	1763	T131163	68804690	Seward, Thomas	THE potent Lord, that this bright villa plann'd,	http://www.eighteenthcenturypoetry.org/works/o5153-w0680.shtml
The INDIFFERENT. From the Italian of Metastasio.	eng	1763	T131163	68804690	Seward, Thomas	THANKS, CLOE, thy coquetting art	http://www.eighteenthcenturypoetry.org/works/o5153-w0690.shtml
The TRIUMPH of INDIFFERENCE. Being the same ODE,	eng	1763	T131163		Anonymous	THANKS, dear coquet! indulgent cheat!	http://www.eighteenthcenturypoetry.org/works/o5153-w0700.shtml
The SHEPHERD'S FAREWEL to his LOVE. Being the same ODE.	eng	1763	T131163	93000137	Roderick, Richard	PHoebe, thank thy false heart, it has fix'd my repose,	http://www.eighteenthcenturypoetry.org/works/o5153-w0710.shtml
RIDDLE.	eng	1763	T131163	93000137	Roderick, Richard	THrough the close covert of the shady grove,	http://www.eighteenthcenturypoetry.org/works/o5153-w0720.shtml
RIDDLE.	eng	1763	T131163	93000137	Roderick, Richard	TORN from the fruitful spot on which I grew,	http://www.eighteenthcenturypoetry.org/works/o5153-w0730.shtml
RIDDLE.	eng	1763	T131163	93000137	Roderick, Richard	MY size is large, my shape's uncouth,	http://www.eighteenthcenturypoetry.org/works/o5153-w0740.shtml
Audivere, Lyce, &c. HOR. Book 4. Ode 13. IMITATED.	eng	1763	T131163	93000137	Roderick, Richard	LYCE, at length my vows are heard,	http://www.eighteenthcenturypoetry.org/works/o5153-w0750.shtml
A SONNET. Imitated from the Spanish of LOPEZ DE VEGA. Menagiana tom. iv. p. 176.	eng	1763	T131163	93000137	Roderick, Richard	CAPRICIOUS W* a sonnet needs must have	http://www.eighteenthcenturypoetry.org/works/o5153-w0760.shtml
SONNET I.	eng	1763	T131163	20110442	Edwards, Thomas	O*, whom virtue makes the worthy heir	http://www.eighteenthcenturypoetry.org/works/o5153-w0770.shtml
SONNET II.	eng	1763	T131163	20110442	Edwards, Thomas	WIsely, O C*; enjoy the present hour,	http://www.eighteenthcenturypoetry.org/works/o5153-w0771.shtml
SONNET III. To F. K. Esq	eng	1763	T131163	20110442	Edwards, Thomas	O Sprung from worthies, who with counsels wise	http://www.eighteenthcenturypoetry.org/works/o5153-w0772.shtml
SONNET IV.	eng	1763	T131163	20110442	Edwards, Thomas	C**s, I hop'd the little heaven shall spare	http://www.eighteenthcenturypoetry.org/works/o5153-w0773.shtml
SONNET V. On a FAMILY-PICTURE.	eng	1763	T131163	20110442	Edwards, Thomas	WHEN pensive on that portraiture I gaze,	http://www.eighteenthcenturypoetry.org/works/o5153-w0774.shtml
SONNET VI.	eng	1763	T131163	20110442	Edwards, Thomas	R**, who well hast judg'd the task too hard,	http://www.eighteenthcenturypoetry.org/works/o5153-w0775.shtml
SONNET VII.	eng	1763	T131163	20110442	Edwards, Thomas	C**e, with whom, my pilot and my guide,	http://www.eighteenthcenturypoetry.org/works/o5153-w0776.shtml
SONNET VIII. On the CANTOS of SPENSER'S Fairy Queen, lost in the Passage from Ireland.	eng	1763	T131163	20110442	Edwards, Thomas	WO worth the man, who in ill hour assay'd	http://www.eighteenthcenturypoetry.org/works/o5153-w0777.shtml
SONNET IX.	eng	1763	T131163	20110442	Edwards, Thomas	PEACE to thy ashes, to thy mem'ry fame,	http://www.eighteenthcenturypoetry.org/works/o5153-w0778.shtml
SONNET X. To the Author of Observations on the Conversion and Apostleship of St. PAUL.	eng	1763	T131163	20110442	Edwards, Thomas	O***, great meed shalt thou receive,	http://www.eighteenthcenturypoetry.org/works/o5153-w0779.shtml
SONNET XI.	eng	1763	T131163	20110442	Edwards, Thomas	YOung, fair, and good! ah why should young and fair	http://www.eighteenthcenturypoetry.org/works/o5153-w0780.shtml
SONNET XII.	eng	1763	T131163	20110442	Edwards, Thomas	W*, whose dear friendship in the dawning years	http://www.eighteenthcenturypoetry.org/works/o5153-w0781.shtml
SONNET XIII. To the Right Hon. Mr. —, with the foregoing SONNETS.	eng	1763	T131163	20110442	Edwards, Thomas	THOU, who successive in that honor'd seat	http://www.eighteenthcenturypoetry.org/works/o5153-w0782.shtml
ON A GROTTO near the THAMES, at TWICKENHAM, Composed of Marbles, Spars, and Minerals.	eng	1763	T131163	61551003	Pope, Alexander	THOU who shalt stop, where Thames' translucent wave	http://www.eighteenthcenturypoetry.org/works/o5154-w0010.shtml
HYMN on SOLITUDE.	eng	1763	T131163	14778969	Thomson, James	HAIL, ever-pleasing Solitude!	http://www.eighteenthcenturypoetry.org/works/o5154-w0020.shtml
An ODE ON AEOLUS's HARP.	eng	1763	T131163	14778969	Thomson, James	Aetherial race, inhabitants of air!	http://www.eighteenthcenturypoetry.org/works/o5154-w0030.shtml
On the Report of a WOODEN BRIDGE to be built at Westminster.	eng	1763	T131163	14778969	Thomson, James	BY Rufus' hall, where Thames polluted flows,	http://www.eighteenthcenturypoetry.org/works/o5154-w0040.shtml
The CHOICE of HERCULES. A POEM.	eng	1763	T131163	54157151	Lowth, Robert	NOW had the son of Jove mature, attain'd	http://www.eighteenthcenturypoetry.org/works/o5154-w0050.shtml
An ODE. TO THE People of GREAT BRITAIN. In Imitation of the Sixth ODE of the Third Book of HORACE. Written in 1746.	eng	1763	T131163	54157151	Lowth, Robert	BRITON! the thunder of the wrath divine,	http://www.eighteenthcenturypoetry.org/works/o5154-w0060.shtml
PSYCHE: or the GREAT METAMORPHOSIS. A POEM, written in Imitation of SPENSER,	eng	1763	T131163	12650198	Ridley, Glocester	WHERE early Phoebus sheds his milder beams,	http://www.eighteenthcenturypoetry.org/works/o5154-w0070.shtml
JOVI ELEUTHERIO. Or, an OFFERING to LIBERTY.	eng	1763	T131163	12650198	Ridley, Glocester	HAIL LIBERTY! whose presence glads th' abode	http://www.eighteenthcenturypoetry.org/works/o5154-w0080.shtml
AN EPISTLE FROM A SWISS Officer to his Friend at Rome.	eng	1763	T131163	56625623	Spence, Joseph	FROM horrid mountains ever hid in snow,	http://www.eighteenthcenturypoetry.org/works/o5154-w0090.shtml
LIFE burthensome, because we know not how to use it. An EPISTLE.	eng	1763	T131163		Rolle, Edward	WHAT, sir, a month, and not one line afford?	http://www.eighteenthcenturypoetry.org/works/o5154-w0100.shtml
The Duty of Employing one's Self. An EPISTLE.	eng	1763	T131163		Rolle, Edward	FEW people know it, yet, dear sir, 'tis true,	http://www.eighteenthcenturypoetry.org/works/o5154-w0110.shtml
On SCRIBLING against GENIUS. An EPISTLE.	eng	1763	T131163		Rolle, Edward	NO single rule's more frequently enjoin'd,	http://www.eighteenthcenturypoetry.org/works/o5154-w0120.shtml
The MIMICK.	eng	1763	T131163	56965872	Pitt, Christopher	THE Mimick's ductile features claim my lays,	http://www.eighteenthcenturypoetry.org/works/o5154-w0130.shtml
An EPISTLE from FLORENCE. To T. A. Esq; Tutor to the Earl of P—. Written in the Year 1740.	eng	1763	T131163	17231985	Walpole, Horace	WHEN flourish'd with their state th' ATHENIAN name,	http://www.eighteenthcenturypoetry.org/works/o5154-w0140.shtml
